,best time ,mean time for top 25%,standart deviation for top 25%,mean time for all,standart deviation for all
65,663.0,661.875,125.44738687991871,650.2125984251968,110.86095639269627
66,809.0,666.9375,97.7755521270527,665.0708661417323,111.20302643465318
67,764.0,681.65625,97.86074588892883,662.9763779527559,107.84024817774787
68,674.0,662.71875,119.79050316463947,636.4488188976378,120.61846587330075
69,707.0,644.03125,107.33839142374688,638.4094488188977,116.4128110986294
70,488.0,659.28125,107.40933222228644,658.9370078740158,113.45995498995569
71,555.0,647.53125,128.77620713251923,667.2913385826772,108.20453876083211
72,769.0,691.65625,96.05389417372676,657.511811023622,115.60071561651728
73,468.0,677.09375,117.47323082701651,666.5275590551181,110.18737275438701
74,465.0,634.46875,100.12023533450918,639.9055118110236,103.79647203742147
75,613.0,650.65625,121.70497354643112,640.1653543307086,114.33847829394632
76,651.0,647.09375,118.27229160262982,647.4330708661417,123.22539303648
77,755.0,610.96875,120.28884101793275,642.3307086614174,121.82943124229315
78,727.0,653.375,113.70596675196953,638.4724409448819,110.58468994371373
79,825.0,632.40625,110.71327251480511,667.496062992126,115.88379150729523
80,663.0,650.46875,123.8494510421322,643.2283464566929,116.02777219652131
81,636.0,632.5,123.96546898229361,636.4173228346457,115.09020364700876
82,811.0,617.6875,128.0123132505229,630.8503937007874,116.88429427376673
83,725.0,682.34375,101.7385157447144,653.3385826771654,115.7055195378963
84,722.0,644.3125,114.18637109458379,622.8346456692914,107.35860606276792
85,536.0,665.46875,127.60485501515019,644.4015748031496,123.90015410198798
86,646.0,645.75,123.21678051304538,632.4566929133858,120.09017320038886
87,636.0,635.28125,105.2230471352997,634.6299212598425,108.79713138512246
88,738.0,674.25,108.75258617614571,646.2519685039371,115.09578130443248
89,635.0,626.09375,118.90499342305814,640.2913385826772,115.50867371980084
90,703.0,656.3125,88.6768844950588,654.2913385826772,112.69267736316793
91,531.0,655.03125,112.77452182757195,647.511811023622,110.22888614521459
92,760.0,614.40625,97.23774324272186,641.6062992125984,107.39837954468335
93,551.0,610.4375,110.16690108081465,642.0708661417323,112.27582607009506
94,810.0,658.0,114.09288978722557,638.5433070866142,118.12710063327471
95,646.0,634.75,121.67862384165922,644.0866141732283,119.098650542217
96,498.0,641.96875,101.82045606575086,656.9133858267717,114.46954163685605
97,755.0,681.75,120.0833044182246,661.8425196850394,122.47052836523828
98,680.0,662.3125,102.87201924600295,651.2834645669292,112.93876102706054
99,606.0,618.40625,103.96299202570836,639.2598425196851,114.21331145431792
100,385.0,643.21875,115.9581644319946,651.1811023622047,118.06387016422458
101,666.0,665.34375,117.18431245664883,641.6535433070866,109.77029544934061
102,413.0,670.65625,121.83611158411738,654.4094488188977,121.06680360173827
103,590.0,612.0625,122.53696827386419,628.4409448818898,124.5232580206749
104,485.0,646.71875,107.77355727838578,642.4803149606299,104.31885179988171
105,756.0,625.21875,92.67407079888905,647.4173228346457,107.35755557616558
106,513.0,617.1875,127.46431792368404,645.1811023622047,130.2311341588355
107,601.0,629.3125,135.6736519879597,647.6062992125984,127.09325471239922
108,747.0,649.59375,109.81514563546096,638.8188976377953,116.0132640612912
109,753.0,652.0625,118.33003039697911,649.1181102362204,117.41410760272943
110,438.0,689.03125,117.39396395657444,662.6377952755905,114.11844028918739
111,483.0,625.28125,126.01865793777324,652.0314960629921,122.78461630075651
112,-2.266030989514399,645.40625,113.0740518905089,635.2913385826772,113.17640820329451
113,698.0,636.0625,105.80286429842057,631.7086614173228,110.4112648478171
114,620.0,639.59375,131.95805663519565,663.6692913385826,114.16172084283335
115,736.0,644.875,108.23607011990042,637.9842519685039,113.86371078569883
116,506.0,647.78125,103.93980661150712,658.2992125984252,111.16571406522772
117,612.0,671.09375,124.15498363310874,645.1023622047244,121.36071272386788
118,688.0,682.03125,118.32594928179321,648.7795275590552,119.43158773041702
119,432.0,648.1875,137.4896444964129,661.4173228346457,117.3925000585563
120,715.0,620.96875,116.51541860817177,644.3149606299213,118.78616404407349
121,450.0,639.375,103.89891421473085,643.0944881889764,114.97144000517707
122,514.0,616.40625,97.7189398782933,646.7244094488188,104.16368684021948
123,604.0,611.0625,114.64399719893754,624.6299212598425,112.45134052828351
124,550.0,664.8125,123.44518963390189,655.8346456692914,112.8310536762524
125,836.0,658.4375,115.88462406095988,652.7086614173228,116.89372724097275
126,905.0,643.71875,116.26592212870244,640.7165354330708,125.73355766005767
127,687.0,652.125,118.91376865191012,636.8503937007874,123.59465617605831
128,539.0,651.5625,100.19666208886402,651.2440944881889,104.21455129369124
129,570.0,643.25,96.50518120805742,640.2913385826772,120.36290991190003
130,792.0,658.28125,108.56916988002395,652.3307086614174,128.12260707152694
131,786.0,666.53125,102.84939972327257,652.2362204724409,116.5322743772812
132,684.0,648.78125,108.20487927278279,653.503937007874,110.27152415568618
133,735.0,639.90625,123.61314639203025,649.2913385826772,113.71979032860297
134,539.0,627.53125,94.27088110035622,635.7244094488188,108.61335579808828
135,669.0,641.34375,112.15881858301424,656.7874015748032,115.29214039367676
136,523.0,622.375,117.38631468361207,645.0157480314961,120.1261137994834
137,550.0,626.6875,127.35050978991015,642.7952755905512,122.29719439630459
138,488.0,637.71875,116.39647609974067,643.488188976378,126.58785913732866
139,551.0,639.9375,100.48847492996399,657.3070866141733,113.25120234094499
140,499.0,661.1875,105.17706424762957,636.8503937007874,115.25282572860274
141,586.0,631.375,122.65264724008202,645.9527559055118,111.56784301386843
142,733.0,659.71875,106.00625994929497,646.7952755905512,109.84687542516666
143,535.0,615.53125,108.35012239696594,640.7244094488188,106.65136942875701
144,476.0,670.84375,111.81405026175155,654.1181102362204,120.90684995041732
145,659.0,670.125,114.55504953951178,655.2047244094488,115.30632523455633
146,477.0,658.6875,122.27643821992035,654.8897637795276,114.52828473986682
147,735.0,666.0625,116.08238924897265,652.8110236220473,120.93524865261053
148,721.0,644.71875,119.57874873252982,638.2913385826772,112.63473892706826
149,624.0,653.46875,84.6027424108551,651.1574803149606,111.8489860141403
150,753.0,627.25,106.80443576930689,642.1338582677165,118.2628436669793
151,715.0,662.90625,134.1443623896938,656.1653543307086,122.46084148541277
152,676.0,642.90625,127.88015858974175,653.6220472440945,112.34591751910865
153,729.0,641.75,100.20666145521464,663.5826771653543,116.12743752948091
154,653.0,644.125,122.39861876263147,655.7086614173228,118.49343715746159
